article_idx,judul,url,entity_count,entities_json
123,Tarif Trump Diprediksi Bikin China Makin Agresif ke RI - CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250217165109-92-1199266/tarif-trump-diprediksi-bikin-china-makin-agresif-ke-ri,29,"[{""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9358}, {""word"": ""donald trumpterhadap"", ""entity_group"": ""PER"", ""score"": 0.9952}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9966}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9842}, {""word"": ""ri"", ""entity_group"": ""GPE"", ""score"": 0.9759}, {""word"": ""baterai kendaraan listriknya"", ""entity_group"": ""PRD"", ""score"": 0.6491}, {""word"": ""electric vehicle ev"", ""entity_group"": ""PRD"", ""score"": 0.7377}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.998}, {""word"": ""direktur utama pt indonesia battery corporation"", ""entity_group"": ""ORG"", ""score"": 0.9417}, {""word"": ""ibc"", ""entity_group"": ""PER"", ""score"": 0.6404}, {""word"": ""toto nugroho"", ""entity_group"": ""PER"", ""score"": 0.9868}, {""word"": ""komisi xii dpr"", ""entity_group"": ""NOR"", ""score"": 0.9505}, {""word"": ""scroll"", ""entity_group"": ""EVT"", ""score"": 0.3486}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.8047}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.5713}, {""word"": ""serikat"", ""entity_group"": ""NOR"", ""score"": 0.5289}, {""word"": ""baterai ev"", ""entity_group"": ""PRD"", ""score"": 0.9172}, {""word"": ""baterai storage"", ""entity_group"": ""PRD"", ""score"": 0.9716}, {""word"": ""toto"", ""entity_group"": ""ORG"", ""score"": 0.7692}, {""word"": ""listrik"", ""entity_group"": ""ORG"", ""score"": 0.4824}, {""word"": ""indonesia"", ""entity_group"": ""ORG"", ""score"": 0.463}, {""word"": ""keunggulan"", ""entity_group"": ""ORG"", ""score"": 0.6579}, {""word"": ""baterai"", ""entity_group"": ""PRD"", ""score"": 0.5205}, {""word"": ""serikat"", ""entity_group"": ""ORG"", ""score"": 0.8931}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.4875}, {""word"": ""negeri"", ""entity_group"": ""ORG"", ""score"": 0.766}, {""word"": ""bambu"", ""entity_group"": ""ORG"", ""score"": 0.9662}, {""word"": ""kementerian"", ""entity_group"": ""NOR"", ""score"": 0.7903}, {""word"": ""perdagangan china"", ""entity_group"": ""ORG"", ""score"": 0.6373}]"
124,Uni Eropa janjikan reaksi tegas terhadap tarif baru AS - ANTARA News,https://www.antaranews.com/berita/4651069/uni-eropa-janjikan-reaksi-tegas-terhadap-tarif-baru-as,15,"[{""word"": ""brussel"", ""entity_group"": ""GPE"", ""score"": 0.8917}, {""word"": ""uni eropa ue"", ""entity_group"": ""NOR"", ""score"": 0.5836}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9784}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9891}, {""word"": ""jumat"", ""entity_group"": ""DAT"", ""score"": 0.9181}, {""word"": ""uni eropa"", ""entity_group"": ""NOR"", ""score"": 0.4398}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.973}, {""word"": ""kamis"", ""entity_group"": ""DAT"", ""score"": 0.7378}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.8909}, {""word"": ""uni eropa"", ""entity_group"": ""GPE"", ""score"": 0.4712}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9933}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.981}, {""word"": ""komisi"", ""entity_group"": ""NOR"", ""score"": 0.5956}, {""word"": ""ue"", ""entity_group"": ""GPE"", ""score"": 0.7738}, {""word"": ""uni"", ""entity_group"": ""NOR"", ""score"": 0.6358}]"
125,Trump Minta Eropa Beli Senjata AS untuk Pertahankan Kekuatan NATO - Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/62963/trump-minta-eropa-beli-senjata-as-untuk-pertahankan-kekuatan-nato,17,"[{""word"": ""alex wickham"", ""entity_group"": ""PER"", ""score"": 0.9928}, {""word"": ""ellen milligan"", ""entity_group"": ""PER"", ""score"": 0.9838}, {""word"": ""bloomberg news bloomberg"", ""entity_group"": ""ORG"", ""score"": 0.702}, {""word"": ""pemerintahan presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9347}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9951}, {""word"": ""inggris"", ""entity_group"": ""GPE"", ""score"": 0.9975}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.9963}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.962}, {""word"": ""nato"", ""entity_group"": ""NOR"", ""score"": 0.4418}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.6187}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.7957}, {""word"": ""pakta pertahanan atlantik utara"", ""entity_group"": ""NOR"", ""score"": 0.6096}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.968}, {""word"": ""dewan"", ""entity_group"": ""NOR"", ""score"": 0.7906}, {""word"": ""brian"", ""entity_group"": ""PER"", ""score"": 0.986}, {""word"": ""hughes"", ""entity_group"": ""PER"", ""score"": 0.8106}, {""word"": ""sekutu"", ""entity_group"": ""NOR"", ""score"": 0.4379}]"
126,Rupiah Ditutup Melemah Rp 16.278 per Dolar AS - Tempo.co,https://www.tempo.co/ekonomi/rupiah-ditutup-melemah-rp-16-278-per-dolar-as-1208781,25,"[{""word"": ""tempo"", ""entity_group"": ""ORG"", ""score"": 0.7834}, {""word"": ""co"", ""entity_group"": ""PRD"", ""score"": 0.4603}, {""word"": ""jakarta"", ""entity_group"": ""ORG"", ""score"": 0.5838}, {""word"": ""rupiah"", ""entity_group"": ""MON"", ""score"": 0.8936}, {""word"": ""rp"", ""entity_group"": ""MON"", ""score"": 0.9522}, {""word"": ""dolar amerika serikat"", ""entity_group"": ""MON"", ""score"": 0.9548}, {""word"": ""februari"", ""entity_group"": ""DAT"", ""score"": 0.9533}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.606}, {""word"": ""forex"", ""entity_group"": ""ORG"", ""score"": 0.4833}, {""word"": ""ibrahim assuaibi"", ""entity_group"": ""PER"", ""score"": 0.9828}, {""word"": ""rp rp"", ""entity_group"": ""MON"", ""score"": 0.9673}, {""word"": ""dolar as"", ""entity_group"": ""MON"", ""score"": 0.9684}, {""word"": ""ibrahim"", ""entity_group"": ""PER"", ""score"": 0.9956}, {""word"": ""selasa februari scroll"", ""entity_group"": ""DAT"", ""score"": 0.8172}, {""word"": ""indeks"", ""entity_group"": ""PRD"", ""score"": 0.4004}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.8976}, {""word"": ""donaldtrump"", ""entity_group"": ""PER"", ""score"": 0.9441}, {""word"": ""partai republikan"", ""entity_group"": ""NOR"", ""score"": 0.9841}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9619}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.7736}, {""word"": ""uni"", ""entity_group"": ""ORG"", ""score"": 0.3807}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.9284}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9212}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.8124}, {""word"": ""amerika"", ""entity_group"": ""MON"", ""score"": 0.5216}]"
127,INFOGRAFIK: Efek Trump Goyang Bursa Saham Indonesia - Katadata.co.id,https://katadata.co.id/infografik/67aeacc131361/infografik-efek-trump-goyang-bursa-saham-indonesia,22,"[{""word"": ""asia tenggara"", ""entity_group"": ""GPE"", ""score"": 0.9797}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.993}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9477}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9461}, {""word"": ""cina meksiko"", ""entity_group"": ""GPE"", ""score"": 0.8096}, {""word"": ""kanada"", ""entity_group"": ""GPE"", ""score"": 0.9968}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9978}, {""word"": ""cina"", ""entity_group"": ""GPE"", ""score"": 0.9965}, {""word"": ""bursa saham indonesia"", ""entity_group"": ""ORG"", ""score"": 0.8193}, {""word"": ""thailand"", ""entity_group"": ""GPE"", ""score"": 0.7564}, {""word"": ""harga saham gabungan"", ""entity_group"": ""PRD"", ""score"": 0.6728}, {""word"": ""ihsg"", ""entity_group"": ""ORG"", ""score"": 0.4027}, {""word"": ""kamis"", ""entity_group"": ""DAT"", ""score"": 0.9795}, {""word"": ""ihsg"", ""entity_group"": ""PRD"", ""score"": 0.5579}, {""word"": ""selasa"", ""entity_group"": ""DAT"", ""score"": 0.9778}, {""word"": ""tiga"", ""entity_group"": ""CRD"", ""score"": 0.9218}, {""word"": ""mei"", ""entity_group"": ""ORG"", ""score"": 0.3739}, {""word"": ""indonesia"", ""entity_group"": ""ORG"", ""score"": 0.4228}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.7512}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9928}, {""word"": ""pt"", ""entity_group"": ""ORG"", ""score"": 0.883}, {""word"": ""id"", ""entity_group"": ""ORG"", ""score"": 0.5087}]"
128,Kanada anggap tak patut AS berlakukan tarif impor ke negara tetangga - ANTARA News,https://www.antaranews.com/berita/4649025/kanada-anggap-tak-patut-as-berlakukan-tarif-impor-ke-negara-tetangga,16,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9965}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9218}, {""word"": ""kanada"", ""entity_group"": ""GPE"", ""score"": 0.9928}, {""word"": ""menteri pembangunan internasional kanada"", ""entity_group"": ""NOR"", ""score"": 0.9743}, {""word"": ""ahmed hussen"", ""entity_group"": ""PER"", ""score"": 0.9936}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.6761}, {""word"": ""hussen"", ""entity_group"": ""PER"", ""score"": 0.9831}, {""word"": ""pemilihan presiden presiden as"", ""entity_group"": ""EVT"", ""score"": 0.8701}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9762}, {""word"": ""februari"", ""entity_group"": ""DAT"", ""score"": 0.9802}, {""word"": ""meksiko"", ""entity_group"": ""GPE"", ""score"": 0.9907}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9897}, {""word"": ""satu"", ""entity_group"": ""CRD"", ""score"": 0.8377}, {""word"": ""timur"", ""entity_group"": ""GPE"", ""score"": 0.4143}, {""word"": ""barat"", ""entity_group"": ""NOR"", ""score"": 0.2624}, {""word"": ""menteri"", ""entity_group"": ""NOR"", ""score"": 0.8205}]"
129,"7 Barang RI Ini Paling Ditakuti AS, Sampai Kena Pajak Sampai 90% - CNBC Indonesia",https://www.cnbcindonesia.com/research/20250214144348-128-610750/7-barang-ri-ini-paling-ditakuti-as-sampai-kena-pajak-sampai-90,23,"[{""word"": ""jakarta"", ""entity_group"": ""NOR"", ""score"": 0.4151}, {""word"": ""cnbc indonesia"", ""entity_group"": ""NOR"", ""score"": 0.7329}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9508}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9915}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.338}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9636}, {""word"": ""kamis"", ""entity_group"": ""DAT"", ""score"": 0.9749}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9689}, {""word"": ""perwakilan"", ""entity_group"": ""NOR"", ""score"": 0.5058}, {""word"": ""menteri perdagangan"", ""entity_group"": ""NOR"", ""score"": 0.9161}, {""word"": ""howard lutnick"", ""entity_group"": ""PER"", ""score"": 0.9834}, {""word"": ""calon menteri departemen perdagangan"", ""entity_group"": ""NOR"", ""score"": 0.7105}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.9872}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.8074}, {""word"": ""brics"", ""entity_group"": ""NOR"", ""score"": 0.5765}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9761}, {""word"": ""serikat"", ""entity_group"": ""GPE"", ""score"": 0.787}, {""word"": ""dolar"", ""entity_group"": ""MON"", ""score"": 0.3112}, {""word"": ""brics"", ""entity_group"": ""ORG"", ""score"": 0.2925}, {""word"": ""brasil"", ""entity_group"": ""GPE"", ""score"": 0.763}, {""word"": ""rusia"", ""entity_group"": ""GPE"", ""score"": 0.9509}, {""word"": ""india"", ""entity_group"": ""GPE"", ""score"": 0.93}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.8647}]"
130,"Amerika vs Eropa: Dulu Sekutu Kuat, Kini Adu Otot - TrenAsia",https://www.trenasia.com/amerika-vs-eropa-dulu-sekutu-kuat-kini-adu-otot,19,"[{""word"": ""muhammad imam hatami"", ""entity_group"": ""PER"", ""score"": 0.9694}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9347}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9914}, {""word"": ""uni eropa ue"", ""entity_group"": ""NOR"", ""score"": 0.5063}, {""word"": ""kedua"", ""entity_group"": ""CRD"", ""score"": 0.7}, {""word"": ""ue"", ""entity_group"": ""GPE"", ""score"": 0.5267}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.855}, {""word"": ""uni eropa as"", ""entity_group"": ""NOR"", ""score"": 0.5547}, {""word"": ""baja"", ""entity_group"": ""PRD"", ""score"": 0.7146}, {""word"": ""maret"", ""entity_group"": ""DAT"", ""score"": 0.9926}, {""word"": ""mobil farmasi"", ""entity_group"": ""PRD"", ""score"": 0.9416}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.9941}, {""word"": ""uni"", ""entity_group"": ""NOR"", ""score"": 0.6405}, {""word"": ""ue"", ""entity_group"": ""NOR"", ""score"": 0.3087}, {""word"": ""komisioner"", ""entity_group"": ""NOR"", ""score"": 0.4473}, {""word"": ""februari"", ""entity_group"": ""DAT"", ""score"": 0.4281}, {""word"": ""washington"", ""entity_group"": ""GPE"", ""score"": 0.7967}, {""word"": ""american"", ""entity_group"": ""ORG"", ""score"": 0.7233}, {""word"": ""institute"", ""entity_group"": ""NOR"", ""score"": 0.381}]"
131,"Update Perang Dagang Trump, AS Beri Tarif Baru ke Barang Impor Ini - CNBC Indonesia",https://www.cnbcindonesia.com/news/20250219141443-4-611900/update-perang-dagang-trump-as-beri-tarif-baru-ke-barang-impor-ini,17,"[{""word"": ""jakarta"", ""entity_group"": ""NOR"", ""score"": 0.4143}, {""word"": ""cnbc indonesia"", ""entity_group"": ""NOR"", ""score"": 0.6457}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9565}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9932}, {""word"": ""mobil semikonduktor"", ""entity_group"": ""PRD"", ""score"": 0.9469}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9843}, {""word"": ""mobil"", ""entity_group"": ""PRD"", ""score"": 0.8457}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.942}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9404}, {""word"": ""uni"", ""entity_group"": ""GPE"", ""score"": 0.6364}, {""word"": ""eropa"", ""entity_group"": ""NOR"", ""score"": 0.5312}, {""word"": ""ue"", ""entity_group"": ""GPE"", ""score"": 0.5091}, {""word"": ""empat"", ""entity_group"": ""CRD"", ""score"": 0.7187}, {""word"": ""mobil penumpang as"", ""entity_group"": ""PRD"", ""score"": 0.8229}, {""word"": ""florida"", ""entity_group"": ""GPE"", ""score"": 0.634}, {""word"": ""selasa"", ""entity_group"": ""DAT"", ""score"": 0.2614}, {""word"": ""chip"", ""entity_group"": ""PRD"", ""score"": 0.5428}]"
132,"Belum Ada Perjanjian Dagang, Airlangga Sebut RI Bakal Kena Kebijakan Tarif Trump 10-20 Persen - Tempo.co",https://www.tempo.co/ekonomi/belum-ada-perjanjian-dagang-airlangga-sebut-ri-bakal-kena-kebijakan-tarif-trump-10-20-persen-1210006,25,"[{""word"": ""tempo co jakarta"", ""entity_group"": ""ORG"", ""score"": 0.8559}, {""word"": ""menteri koordinator bidang perekonomianairlanggahartanto"", ""entity_group"": ""NOR"", ""score"": 0.7424}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9597}, {""word"": ""persen"", ""entity_group"": ""PRC"", ""score"": 0.5721}, {""word"": ""sam"", ""entity_group"": ""ORG"", ""score"": 0.298}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9554}, {""word"": ""airlangga"", ""entity_group"": ""PER"", ""score"": 0.9953}, {""word"": ""kantor kementerian perdagangan"", ""entity_group"": ""NOR"", ""score"": 0.6546}, {""word"": ""kemendag jakarta"", ""entity_group"": ""NOR"", ""score"": 0.6093}, {""word"": ""kamis"", ""entity_group"": ""DAT"", ""score"": 0.9736}, {""word"": ""februari"", ""entity_group"": ""DAT"", ""score"": 0.7047}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.9474}, {""word"": ""donaldtrumptelah"", ""entity_group"": ""PER"", ""score"": 0.9887}, {""word"": ""kanada"", ""entity_group"": ""GPE"", ""score"": 0.9956}, {""word"": ""meksiko"", ""entity_group"": ""GPE"", ""score"": 0.9936}, {""word"": ""cina"", ""entity_group"": ""GPE"", ""score"": 0.9963}, {""word"": ""partai republik"", ""entity_group"": ""NOR"", ""score"": 0.9333}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.9931}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9946}, {""word"": ""partai"", ""entity_group"": ""NOR"", ""score"": 0.6492}, {""word"": ""golkar"", ""entity_group"": ""NOR"", ""score"": 0.7468}, {""word"": ""airlangga"", ""entity_group"": ""NOR"", ""score"": 0.3885}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.5661}, {""word"": ""donald"", ""entity_group"": ""PER"", ""score"": 0.9851}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.4247}]"
133,Trump Ancam Anggota BRICS Tarif 150 Persen Bila Tinggalkan Dolar - CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250221133935-532-1200951/trump-ancam-anggota-brics-tarif-150-persen-bila-tinggalkan-dolar,10,"[{""word"": ""presidenamerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.6315}, {""word"": ""donald trumpmengancam"", ""entity_group"": ""PER"", ""score"": 0.994}, {""word"": ""brics"", ""entity_group"": ""ORG"", ""score"": 0.9381}, {""word"": ""asdengan"", ""entity_group"": ""GPE"", ""score"": 0.3542}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9931}, {""word"": ""dolar"", ""entity_group"": ""MON"", ""score"": 0.5919}, {""word"": ""reuters"", ""entity_group"": ""ORG"", ""score"": 0.9828}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.884}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.8473}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9114}]"
134,Trump Bakal Terapkan Tarif 25 Persen untuk Impor Mobil hingga Farmasi - Kompas.com,https://money.kompas.com/read/2025/02/20/165512126/trump-bakal-terapkan-tarif-25-persen-untuk-impor-mobil-hingga-farmasi?page=all,20,"[{""word"": ""washington kompas com"", ""entity_group"": ""ORG"", ""score"": 0.7097}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.9181}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9918}, {""word"": ""persen"", ""entity_group"": ""PRC"", ""score"": 0.4836}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.996}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.9815}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9045}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9825}, {""word"": ""roberto schmidtpresiden"", ""entity_group"": ""PER"", ""score"": 0.8786}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.7737}, {""word"": ""laken"", ""entity_group"": ""LAW"", ""score"": 0.7206}, {""word"": ""riley"", ""entity_group"": ""ORG"", ""score"": 0.3738}, {""word"": ""act"", ""entity_group"": ""LAW"", ""score"": 0.5127}, {""word"": ""ruang timur gedung putih washington dc"", ""entity_group"": ""LOC"", ""score"": 0.7611}, {""word"": ""rabu"", ""entity_group"": ""DAT"", ""score"": 0.8828}, {""word"": ""semikonduktor"", ""entity_group"": ""PRD"", ""score"": 0.6005}, {""word"": ""mar a lago florida"", ""entity_group"": ""LOC"", ""score"": 0.8433}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9239}, {""word"": ""howard"", ""entity_group"": ""PER"", ""score"": 0.6859}, {""word"": ""minggu"", ""entity_group"": ""DAT"", ""score"": 0.488}]"
135,"Investor Khawatir Tarif Baru Trump, Bursa Asia Diprediksi Drop - Bloomberg Technoz",https://www.bloombergtechnoz.com/detail-news/63381/investor-khawatir-tarif-baru-trump-bursa-asia-diprediksi-drop,15,"[{""word"": ""jason scott bloomberg news bloomberg bursa saham asia"", ""entity_group"": ""ORG"", ""score"": 0.8699}, {""word"": ""sydney hong kong"", ""entity_group"": ""ORG"", ""score"": 0.7311}, {""word"": ""shanghai"", ""entity_group"": ""GPE"", ""score"": 0.5629}, {""word"": ""indeks acuan tokyo"", ""entity_group"": ""PRD"", ""score"": 0.7211}, {""word"": ""januari"", ""entity_group"": ""DAT"", ""score"": 0.9452}, {""word"": ""asia"", ""entity_group"": ""GPE"", ""score"": 0.6578}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.975}, {""word"": ""mobil semikonduktor"", ""entity_group"": ""PRD"", ""score"": 0.9433}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.9926}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9881}, {""word"": ""selasa"", ""entity_group"": ""DAT"", ""score"": 0.9917}, {""word"": ""klub"", ""entity_group"": ""LOC"", ""score"": 0.5291}, {""word"": ""mar"", ""entity_group"": ""ORG"", ""score"": 0.4765}, {""word"": ""a lago"", ""entity_group"": ""LOC"", ""score"": 0.6692}, {""word"": ""mobil"", ""entity_group"": ""PRD"", ""score"": 0.8979}]"
